Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
DeAndre Jordan,DEN,34.3,Big,568,67,37,50,65,89,55,70,3,80,77,60,19,96,48,64,0,43,23,21,60,13,60,74,59,92,58,9,74,74,80,61,73,59,48,67,59,59,44,68,48,65,14,69,45,59,59,71,43,35,34,36,50,45,74,74,28,76,27,59,91,58,29,86,30,23,23,32,12,37,20,12,55,21,21,8,42,13,21,61,29,35,21,21,63,7,14,4,54,92,91,23,23,48,51,36,71,44,53,30,29,20,99
Cory Joseph,DET,31.2,Combo,1184,31,27,64,24,13,0,48,27,38,69,28,35,49,87,93,53,28,33,56,64,11,18,33,19,47,29,91,33,33,23,47,28,18,29,22,19,19,4,38,17,25,31,68,57,19,19,78,76,9,43,41,27,25,33,33,87,22,91,89,50,88,66,29,70,33,33,60,6,13,24,29,36,56,56,89,86,16,60,53,48,53,56,56,35,93,98,99,34,2,2,33,33,38,12,51,30,6,40,56,24,61,57
Nikola Jovic,MIA,19.4,Big,192,10,92,51,16,12,0,33,0,39,69,88,73,13,45,28,73,64,96,98,99,2,66,9,25,1,64,90,9,9,5,48,34,19,24,26,25,25,8,76,58,77,11,45,22,25,25,38,83,13,60,18,75,56,9,9,90,35,89,96,8,92,66,27,61,96,96,99,2,50,17,33,24,98,98,97,73,83,82,85,95,97,98,98,39,86,94,95,85,2,8,96,96,69,65,72,49,82,70,84,72,86,4
Johnny Juzang,UTA,21.6,Wing,216,69,7,82,67,64,0,82,0,1,0,0,48,1,0,0,100,76,49,39,91,46,39,88,87,52,43,91,88,88,85,56,67,69,33,84,87,87,96,57,62,60,90,5,25,87,87,89,27,8,10,78,35,52,88,88,74,94,74,39,63,36,91,88,90,49,49,43,52,68,86,34,99,39,39,83,44,18,28,67,18,33,39,39,35,74,84,86,90,9,28,49,49,24,66,22,20,89,7,29,6,32,2
Frank Kaminsky,ATL,29.6,Big,132,4,44,44,2,68,96,78,0,21,10,0,37,93,82,92,26,85,71,67,76,39,26,86,86,24,68,59,86,86,73,58,81,52,52,50,86,86,29,89,38,80,56,86,83,86,86,92,13,5,4,68,63,72,86,86,87,92,78,71,86,51,87,72,85,71,71,63,54,32,63,39,87,67,67,50,64,40,56,46,70,66,67,67,48,10,63,24,76,72,78,71,71,51,27,51,60,25,76,49,20,39,93
Luke Kennard,LAC,26.4,Wing,720,16,39,65,7,58,0,0,0,8,46,90,26,89,17,28,22,35,39,51,58,55,10,42,43,18,78,60,42,42,26,79,68,90,96,44,43,43,50,74,24,61,25,30,19,43,43,74,41,44,36,63,28,37,42,42,52,19,71,79,61,87,36,22,46,39,39,27,50,71,83,86,50,51,51,67,57,47,56,35,52,43,51,51,45,87,33,71,30,43,35,39,39,82,44,90,50,22,71,83,66,89,91
Luke Kennard,MEM,26.4,Combo,566,1,9,82,31,84,0,43,0,4,8,28,9,99,12,40,81,9,14,35,48,9,24,13,14,30,28,64,13,13,26,44,11,36,35,46,14,14,26,29,39,27,60,14,18,14,14,53,60,34,49,17,69,48,13,13,10,13,11,56,80,60,4,20,7,14,14,58,11,22,15,19,37,35,35,62,15,40,20,48,28,28,35,35,79,32,62,44,37,31,30,14,14,4,43,4,13,29,10,4,75,7,99
Walker Kessler,UTA,21.3,Big,1693,99,15,73,93,68,82,67,5,70,46,78,13,93,22,38,70,67,55,75,67,15,50,71,29,54,81,95,71,71,30,82,55,77,66,77,29,29,66,44,23,28,30,29,22,29,29,42,49,77,67,34,48,41,71,71,88,39,80,46,12,56,93,47,83,55,55,64,7,33,48,16,89,75,75,78,20,60,36,84,39,59,75,75,89,19,24,12,42,57,49,55,55,53,80,54,74,65,75,28,81,34,95
Corey Kispert,WAS,23.7,Wing,2066,8,4,97,24,19,59,17,71,29,23,24,12,94,5,16,75,34,47,37,62,51,42,29,49,36,26,66,29,29,31,25,86,77,57,82,49,49,53,45,46,44,62,55,57,49,49,22,42,64,52,48,86,79,29,29,53,73,52,48,89,38,61,62,60,47,47,65,52,7,13,46,7,37,37,50,32,61,46,11,69,45,37,37,21,70,62,70,52,61,59,47,47,19,3,26,33,6,42,17,4,25,96
Maxi Kleber,DAL,30.8,Big,923,59,7,58,7,10,45,19,49,18,23,18,5,36,45,78,56,68,50,48,89,21,80,78,47,65,93,55,78,78,60,88,85,66,90,16,47,47,7,43,42,41,5,97,88,47,47,61,38,68,52,44,39,36,78,78,76,56,77,70,52,61,73,38,73,50,50,61,18,41,59,22,92,48,48,72,52,4,19,33,62,56,48,48,71,82,29,65,39,21,21,50,50,49,34,54,45,30,43,47,28,53,48
Nathan Knight,MIN,25.1,Big,236,33,50,9,52,8,73,42,45,100,2,22,61,75,27,22,44,52,92,80,91,42,84,5,5,16,56,33,5,5,9,61,30,46,70,21,5,5,7,21,15,13,15,42,22,5,5,49,75,18,55,61,40,49,5,5,6,12,6,3,16,4,20,6,21,92,92,83,39,6,67,46,76,80,80,61,74,98,89,50,87,81,80,80,20,91,93,96,47,14,15,92,92,88,6,96,17,16,45,96,43,97,64
Kevin Knox,POR,23.2,Forward,305,0,43,89,48,94,0,67,0,47,56,19,76,38,34,13,40,63,42,44,46,55,69,79,70,62,70,52,79,79,61,55,78,77,59,81,70,70,86,63,66,69,53,28,32,70,70,72,53,9,26,46,58,56,79,79,73,75,81,87,45,85,49,74,60,42,42,50,48,81,38,54,28,44,44,53,79,48,76,63,5,12,44,44,81,37,25,24,60,42,46,42,42,62,70,49,48,31,43,64,69,50,47
Kevin Knox,DET,23.2,Forward,556,72,29,7,44,68,61,90,59,26,46,26,32,77,1,2,5,35,17,30,50,48,16,75,81,80,31,22,75,75,83,24,27,22,20,37,81,81,56,38,82,61,72,73,79,81,81,59,12,34,10,86,74,88,75,75,80,28,72,67,63,59,80,21,69,17,17,28,51,65,12,21,25,30,30,24,35,67,51,88,24,47,30,30,19,42,85,65,53,69,70,17,17,45,84,41,73,95,63,30,82,34,85
Christian Koloko,TOR,22.4,Big,766,95,53,7,63,8,0,38,19,68,38,15,3,13,12,33,76,91,65,74,53,52,90,95,87,95,80,30,95,95,80,77,96,87,83,73,87,87,92,74,86,88,47,60,55,87,87,37,85,32,73,60,30,36,95,95,98,95,95,96,85,91,94,72,92,65,65,53,63,88,91,75,91,74,74,70,84,29,68,52,59,58,74,74,98,47,77,62,2,10,2,65,65,79,94,66,95,68,76,42,56,39,11
John Konchar,MEM,26.6,Wing,1445,81,89,50,83,85,74,98,37,35,17,92,4,31,22,72,55,88,93,86,21,97,24,58,30,40,39,88,58,58,42,26,91,20,70,3,30,30,51,25,87,47,87,7,20,30,30,23,52,22,35,68,88,89,58,58,71,77,70,69,98,52,58,22,68,93,93,88,98,83,76,97,3,86,86,5,8,65,13,99,97,100,86,86,96,2,2,1,98,63,88,93,93,39,72,36,94,71,97,15,87,14,39
Furkan Korkmaz,PHI,25.3,Wing,280,52,72,89,28,39,0,0,5,83,82,12,50,18,35,27,8,18,47,78,61,15,63,7,4,45,38,58,7,7,3,21,57,15,10,46,4,4,12,6,21,5,38,58,51,4,4,12,87,84,92,43,33,30,7,7,86,45,76,88,49,81,70,31,59,47,47,69,15,52,17,13,49,78,78,65,49,66,55,26,89,79,78,78,34,70,7,36,92,59,79,47,47,78,74,78,49,60,34,86,75,87,17
Luke Kornet,BOS,27.3,Big,698,87,10,50,78,18,0,25,92,44,36,70,4,92,36,73,47,5,8,22,31,46,19,11,12,79,3,52,11,11,48,3,2,2,2,4,12,12,10,61,63,67,13,27,15,12,12,8,22,60,31,76,97,97,11,11,4,5,5,15,70,19,6,4,7,8,8,10,62,44,90,63,96,22,22,20,69,13,39,77,14,26,22,22,57,16,36,16,84,68,81,8,8,42,31,55,83,13,81,23,63,31,88
Vit Krejci,ATL,22.4,Forward,104,23,59,2,60,53,0,0,0,17,0,0,11,0,79,97,14,21,19,16,20,53,83,42,57,64,17,24,42,42,41,20,87,91,81,85,57,57,77,83,24,68,83,11,30,57,57,53,66,63,71,26,34,22,42,42,47,76,48,57,58,72,38,84,32,19,19,12,77,26,52,65,34,16,16,15,11,77,37,30,21,20,16,16,67,66,12,38,91,24,48,19,19,71,14,70,93,27,90,34,21,42,0
Jonathan Kuminga,GSW,20.1,Forward,1308,78,66,15,85,27,76,64,7,76,83,20,73,64,76,68,10,82,82,87,62,77,22,64,55,44,50,80,64,64,71,68,62,59,74,34,55,55,37,29,61,38,89,70,84,55,55,22,80,76,85,12,61,35,64,64,30,48,16,25,36,24,50,32,33,82,82,71,85,43,90,83,78,87,87,54,44,35,38,72,99,98,87,87,40,44,79,60,31,61,51,82,82,63,28,77,70,41,77,49,19,63,79
Kyle Kuzma,WAS,27.3,Forward,2238,41,8,90,26,92,0,78,31,64,61,49,92,34,82,51,22,29,39,40,38,39,69,27,46,40,27,72,27,27,49,23,13,35,44,31,46,46,82,45,31,34,25,32,21,46,46,66,32,11,16,59,72,74,27,27,35,20,45,10,40,24,62,68,62,39,39,49,32,36,40,52,31,40,40,58,30,41,34,41,46,42,40,40,9,27,78,50,96,74,91,39,39,29,24,40,31,19,36,45,35,49,40
Jake LaRavia,MEM,21.0,Forward,325,35,55,13,65,24,0,63,0,12,0,86,7,68,35,71,2,70,38,48,79,21,49,90,98,49,64,23,90,90,92,37,35,63,39,77,98,98,78,90,72,91,39,98,95,98,98,43,76,26,60,26,64,50,90,90,84,40,85,99,82,98,35,16,34,38,38,54,69,70,28,37,35,48,48,74,74,3,31,86,17,35,48,48,70,74,30,59,20,36,28,38,38,33,80,44,89,33,96,9,85,16,83
Zach LaVine,CHI,27.6,Wing,2768,22,35,83,18,60,83,40,70,83,81,45,94,80,91,54,52,55,48,45,53,52,18,62,63,74,18,11,62,62,53,27,41,17,17,35,63,63,51,21,81,43,80,81,87,63,63,5,62,89,82,62,77,79,62,62,79,61,78,81,19,73,61,61,65,48,48,37,39,91,78,72,68,45,45,66,43,23,30,5,74,33,45,45,90,67,19,45,6,36,15,48,48,50,92,38,74,90,59,29,89,27,70
Anthony Lamb,GSW,24.8,Big,1109,21,39,33,17,22,90,8,64,15,30,90,33,56,63,75,47,17,35,14,93,46,27,11,41,13,66,11,11,11,5,43,77,95,61,97,41,41,11,5,10,3,7,98,93,41,41,85,25,15,15,97,15,53,11,11,18,86,10,67,95,57,7,75,8,35,35,46,25,96,88,89,59,14,14,16,50,4,12,30,38,29,14,14,46,7,39,9,26,94,90,35,35,13,81,8,78,2,95,7,98,8,56
Jock Landale,PHX,27.0,Big,911,58,18,36,81,39,79,36,59,59,80,73,67,51,61,50,42,53,67,59,25,58,91,39,33,32,65,18,39,39,18,39,52,66,62,65,33,33,17,40,86,63,42,65,62,33,33,53,92,64,91,50,4,7,39,39,74,41,73,65,81,48,80,23,85,67,67,55,46,33,20,54,6,59,59,85,61,19,39,89,31,59,59,59,57,58,59,61,62,29,36,67,67,99,44,94,79,57,84,96,66,91,47
Romeo Langford,SAS,23.0,Wing,815,76,43,42,96,7,0,49,9,60,52,41,29,27,29,42,73,30,44,66,49,26,55,24,22,63,50,26,24,24,36,41,55,23,34,24,22,22,43,85,65,85,8,22,8,22,22,38,79,74,84,24,31,20,24,24,22,68,11,39,39,32,30,84,11,44,44,64,29,53,49,55,39,66,66,51,87,42,82,5,79,46,66,66,37,0,23,1,85,99,99,44,44,26,51,34,36,28,55,22,85,21,29
Caris LeVert,CLE,28.2,Wing,2206,55,68,45,47,47,53,79,16,61,72,31,74,32,90,90,41,79,60,58,44,72,23,85,88,82,69,2,85,85,70,49,67,78,76,62,88,88,23,82,4,44,90,96,98,88,88,21,68,49,64,46,75,70,85,85,91,26,89,86,3,87,87,44,81,60,60,65,62,63,86,73,81,58,58,72,48,77,61,65,31,43,58,58,49,32,59,42,81,50,64,60,60,9,52,7,26,9,27,13,57,9,33
Damion Lee,PHX,30.0,Wing,1420,9,12,56,42,79,0,51,95,26,86,9,36,77,38,45,12,48,64,50,70,75,68,31,51,60,15,46,31,31,62,14,63,29,41,28,51,51,77,17,58,23,40,48,41,51,51,31,50,76,68,35,65,53,31,31,32,53,39,30,47,32,40,38,47,64,64,52,59,46,52,61,39,50,50,39,71,58,69,86,37,58,50,50,42,76,72,79,57,24,29,64,64,77,40,75,47,52,35,85,24,85,77
Saben Lee,PHX,23.4,Combo,318,6,75,33,71,40,0,0,14,98,89,11,61,38,94,88,42,53,54,46,44,80,51,51,54,52,69,38,51,51,52,70,82,14,70,2,54,54,91,42,93,75,5,24,12,54,54,59,24,96,70,86,8,21,51,51,89,81,86,88,21,82,67,57,66,54,54,43,85,56,69,88,14,46,46,33,64,37,53,67,42,51,46,46,50,73,44,63,27,52,39,54,54,50,32,57,19,7,30,75,47,69,26
Alex Len,SAC,29.4,Big,132,97,68,7,96,55,0,72,0,95,43,0,18,24,30,48,2,24,30,28,77,15,59,32,48,26,47,48,32,32,45,44,5,11,19,21,48,48,72,61,41,54,32,45,33,48,48,29,27,71,44,53,79,78,32,32,27,11,39,58,59,56,18,9,25,30,30,46,15,80,5,10,23,28,28,33,10,46,14,43,87,75,28,28,12,56,93,82,38,64,56,30,30,61,90,40,46,69,32,73,92,54,12
Kawhi Leonard,LAC,31.3,Forward,1745,58,94,93,40,86,63,77,92,78,95,61,93,89,90,72,83,19,9,7,57,71,9,62,77,34,48,71,62,62,84,24,48,54,60,44,77,77,95,88,16,71,27,51,39,77,77,58,47,79,67,89,8,24,62,62,60,37,60,63,62,59,57,53,58,9,9,10,51,87,54,71,25,7,7,3,33,35,30,18,28,17,7,7,37,11,57,22,57,87,87,9,9,56,67,38,15,41,13,75,61,64,76
Meyers Leonard,MIL,30.7,Big,100,0,4,47,79,52,0,63,0,60,96,44,25,85,0,0,10,90,84,66,45,83,85,83,65,83,34,67,83,83,81,56,91,82,72,73,65,65,28,91,92,96,14,79,53,65,65,30,79,13,56,49,71,68,83,83,33,94,25,9,22,15,59,96,50,84,84,62,80,90,95,93,62,66,66,24,24,27,20,49,51,50,66,66,100,1,4,0,8,41,22,84,84,62,70,59,97,62,94,14,49,18,72
Kira Lewis Jr.,NOP,21.6,Point,170,24,65,2,76,78,0,0,0,63,7,78,24,67,0,0,93,81,71,33,33,88,98,79,84,22,81,53,79,79,82,93,19,45,47,47,84,84,54,54,90,78,55,79,75,84,84,43,24,13,12,26,97,91,79,79,46,29,51,55,29,61,42,19,50,71,71,51,90,85,85,88,53,33,33,34,36,21,31,50,21,26,33,33,99,49,23,32,33,3,4,71,71,27,83,18,11,63,18,59,88,35,74
Damian Lillard,POR,32.3,Point,2105,46,13,80,50,61,91,72,97,87,100,39,93,98,76,17,72,8,21,32,65,36,45,4,20,3,27,35,4,4,4,23,10,27,11,64,20,20,54,20,32,18,18,33,19,20,20,61,41,49,40,78,32,50,4,4,31,29,36,33,64,22,38,18,41,21,21,39,47,48,17,53,11,32,32,38,11,59,17,48,45,47,32,32,83,57,27,44,47,24,27,21,21,46,69,56,48,84,48,45,90,60,83
Nassir Little,POR,22.7,Forward,953,74,23,70,30,45,90,59,52,33,14,45,40,42,33,34,56,47,50,50,68,23,70,44,44,27,66,58,44,44,39,78,48,64,50,75,44,44,71,3,49,6,67,37,45,44,44,74,17,17,9,87,59,78,44,44,34,44,30,69,48,79,17,49,14,50,50,53,16,76,40,30,64,50,50,54,41,55,48,81,49,67,50,50,15,88,92,95,21,34,27,50,50,63,86,58,61,67,75,60,94,52,53
Isaiah Livers,DET,24.3,Forward,1180,83,36,32,19,8,62,62,68,21,26,12,6,58,7,19,64,84,84,86,84,65,70,63,49,61,37,72,63,63,50,52,69,50,69,29,49,49,57,48,12,28,12,85,56,49,49,68,55,42,48,45,36,32,63,63,66,71,58,83,85,64,46,16,47,84,84,92,58,77,73,73,51,86,86,69,97,42,96,32,75,63,86,86,80,82,71,86,27,4,4,84,84,50,64,44,83,57,83,27,64,19,65
Kenneth Lofton,MEM,20.2,Big,112,6,24,29,85,52,94,84,0,88,85,79,93,56,62,24,82,28,61,31,40,93,7,9,2,90,85,14,9,9,12,70,93,30,87,2,2,2,4,91,80,94,85,1,1,2,2,19,30,94,72,98,21,62,9,9,80,39,74,98,30,99,28,19,19,61,61,25,46,84,91,95,27,31,31,12,100,85,99,51,0,1,31,31,81,4,49,7,70,68,73,61,61,60,33,67,10,98,2,86,9,99,58
Kevon Looney,GSW,26.7,Big,1961,33,56,39,93,85,91,67,14,80,25,43,10,70,83,98,93,81,93,63,58,95,78,36,69,55,12,42,36,36,66,5,22,7,8,25,69,69,81,65,30,52,76,38,52,69,69,76,68,71,75,44,6,10,36,36,54,41,62,59,43,72,58,15,57,93,93,82,95,93,89,98,16,63,63,49,78,44,66,36,55,47,63,63,85,30,2,5,40,78,72,93,93,61,77,57,63,65,59,57,58,52,79
Brook Lopez,MIL,34.6,Big,2367,96,17,87,35,23,88,19,77,36,31,92,63,69,25,16,75,4,4,3,49,22,88,18,14,70,74,24,18,18,5,70,25,82,83,63,14,14,15,35,11,17,4,70,33,14,14,69,55,27,40,73,26,40,18,18,90,10,90,91,92,92,75,32,69,4,4,17,34,35,12,42,10,3,3,19,5,50,8,5,21,8,3,3,24,75,8,42,72,78,83,4,4,8,12,11,16,45,11,14,11,22,66
Robin Lopez,CLE,34.6,Big,243,28,3,14,56,2,0,22,0,32,82,99,52,90,59,55,8,16,8,11,4,38,75,56,75,47,48,48,56,56,94,53,7,10,55,3,75,75,52,43,95,78,22,86,74,75,75,54,45,29,33,30,76,64,56,56,6,9,6,2,56,3,32,22,26,8,8,12,31,53,48,43,61,11,11,47,69,38,57,18,7,5,11,11,27,58,94,86,15,51,34,8,8,25,60,12,75,4,93,10,83,5,86
Kevin Love,MIA,34.1,Big,414,13,41,80,16,95,0,26,96,18,63,0,79,15,79,67,70,56,26,36,73,30,50,85,93,11,70,89,85,85,93,81,82,95,95,82,93,93,81,55,28,45,91,90,95,93,93,83,10,73,24,56,37,42,85,85,33,48,37,46,27,53,42,65,41,26,26,59,12,78,4,27,6,36,36,25,59,90,80,16,36,23,36,36,50,68,91,85,13,30,18,26,26,39,77,28,17,86,19,76,72,54,12
Kevin Love,CLE,34.1,Big,820,8,4,86,24,99,0,95,98,13,62,79,80,25,82,68,57,30,56,61,36,17,61,15,20,85,2,55,15,15,49,1,58,69,63,61,20,20,12,75,32,61,50,26,26,20,20,32,35,96,80,6,69,33,15,15,5,39,5,24,31,30,5,36,3,56,56,67,6,90,49,30,72,61,61,82,46,72,58,30,26,20,61,61,87,58,5,22,24,53,39,56,56,47,99,32,82,99,66,27,99,24,16
Kyle Lowry,MIA,36.6,Point,1706,70,52,22,72,63,70,46,69,67,57,85,22,59,22,61,24,31,9,10,38,26,92,84,89,74,15,21,84,84,94,49,17,28,10,76,89,89,40,66,31,58,17,96,90,89,89,64,3,5,1,94,96,99,84,84,47,13,34,60,36,70,36,55,13,9,9,29,30,57,10,17,11,10,10,21,32,31,31,55,10,15,10,10,31,97,7,77,94,11,36,9,9,15,83,14,38,12,47,17,77,12,50
Trey Lyles,SAC,27.0,Big,1212,36,38,87,26,53,47,46,86,51,40,72,61,61,38,32,48,97,85,90,93,3,90,96,98,39,38,94,96,96,98,37,9,14,27,20,98,98,94,95,87,97,43,78,68,98,98,58,61,19,40,7,85,52,96,96,75,13,87,72,22,84,73,14,78,85,85,97,5,87,7,4,50,90,90,90,67,79,75,66,78,75,90,90,56,11,90,44,16,73,55,85,85,36,99,32,92,25,82,18,96,29,53
Theo Maledon,CHA,21.4,Combo,798,70,81,53,42,94,0,31,66,85,53,74,47,22,85,85,16,98,90,94,70,64,53,97,89,81,31,84,97,97,96,34,89,85,57,89,89,89,86,29,91,63,93,28,56,89,89,77,1,64,5,32,94,89,97,97,54,70,53,49,17,84,60,68,47,90,90,90,48,52,81,70,80,94,94,78,16,100,81,51,96,93,94,94,55,64,61,67,96,7,33,90,90,70,23,81,45,17,70,75,23,79,13
Sandro Mamukelashvili,SAS,23.4,Big,423,18,40,90,75,47,78,78,34,36,14,55,83,17,87,76,68,41,47,48,89,53,16,41,18,56,32,72,41,41,18,29,55,44,43,47,18,18,70,6,33,7,38,9,13,18,18,73,51,51,51,70,18,26,41,41,89,54,89,75,63,70,91,70,91,47,47,60,57,69,36,59,21,48,48,48,80,51,74,23,26,18,48,48,66,45,23,30,55,60,60,47,47,38,46,36,71,44,76,24,76,21,19
Sandro Mamukelashvili,MIL,23.4,Big,178,44,41,70,39,61,0,96,0,38,41,0,28,1,67,82,81,88,92,95,80,29,38,63,45,45,61,61,63,63,54,53,49,31,38,26,45,45,16,47,76,60,49,62,60,45,45,24,36,55,42,93,62,84,63,63,42,53,42,19,39,14,56,32,58,92,92,95,37,20,30,35,43,95,95,73,71,95,86,87,84,93,95,95,69,76,77,81,19,13,8,92,92,77,25,80,40,20,44,89,31,90,2
Terance Mann,LAC,26.0,Combo,1804,64,17,52,91,71,85,92,30,79,21,62,20,91,27,57,44,49,29,11,57,87,65,73,58,46,82,85,73,73,81,73,53,78,78,63,58,58,73,50,80,68,45,41,34,58,58,31,37,75,58,21,84,66,73,73,37,44,28,82,42,74,16,17,14,29,29,16,85,81,88,94,28,11,11,22,38,54,43,12,9,6,11,11,84,82,39,69,46,5,7,29,29,52,47,47,51,23,62,51,50,42,94
Tre Mann,OKC,21.7,Combo,1094,42,52,42,53,78,84,37,29,15,16,91,58,15,22,17,70,12,21,39,5,60,35,15,42,6,57,59,15,15,25,18,6,73,37,90,42,42,63,58,35,50,28,79,70,42,42,2,98,95,98,92,8,24,15,15,34,5,36,46,6,57,47,12,45,21,21,35,62,6,29,29,49,39,39,31,28,9,11,39,79,70,39,39,34,22,16,11,51,93,93,21,21,10,4,7,86,80,98,3,11,1,20
Lauri Markkanen,UTA,25.4,Forward,2270,56,13,94,87,95,53,93,94,81,93,59,88,96,45,7,66,34,22,53,37,6,20,64,53,73,81,19,64,64,37,63,98,86,91,54,53,53,58,10,87,27,52,49,49,53,53,92,14,24,9,64,37,47,64,64,94,93,83,89,94,79,91,94,81,22,22,34,25,51,53,26,85,53,53,99,85,30,77,29,24,17,53,53,20,67,77,74,44,58,52,22,22,18,89,16,64,93,53,15,67,15,86
Naji Marshall,NOP,24.8,Wing,1748,31,48,72,52,80,77,81,43,82,65,71,53,38,76,82,25,25,48,61,71,14,22,15,63,71,3,12,15,15,46,7,45,10,1,92,63,63,59,98,64,97,93,2,11,63,63,14,70,23,52,89,74,88,15,15,30,96,17,34,85,22,44,98,26,48,48,67,21,19,8,24,14,61,61,14,83,15,69,31,71,59,61,61,84,5,29,4,58,74,74,48,48,58,29,74,8,69,16,80,60,81,26
Caleb Martin,MIA,27.1,Forward,2031,52,84,64,67,55,81,80,56,49,60,23,30,54,38,46,33,61,35,16,24,98,67,84,32,95,89,7,84,84,27,66,94,90,58,92,32,32,45,96,68,96,10,46,19,32,32,7,96,89,97,29,22,19,84,84,97,87,97,61,99,43,96,34,97,35,35,70,98,57,20,84,1,16,16,21,50,33,37,1,49,13,16,16,96,6,88,30,2,55,17,35,35,1,15,4,76,70,75,1,8,0,54
