Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Sean Marks,NOP,33.2,Big,807,60,4,21,37,37,49,61,43,34,11,38,8,33,7,16,20,17,16,12,54,38,51,39,45,39,64,27,39,39,35,54,43,45,54,34,45,45,78,17,92,75,20,40,26,45,45,1,76,94,96,89,63,79,39,39,42,20,45,80,7,82,23,28,32,16,16,18,45,14,12,9,47,12,12,22,4,51,15,24,45,29,12,12,21,14,88,69,52,63,61,16,16,27,40,25,16,14,19,39,79,39,36
Donyell Marshall,PHI,35.5,Big,165,34,58,34,4,62,0,42,0,4,24,0,56,59,86,84,99,97,100,100,96,83,92,7,19,92,0,32,7,7,12,0,98,62,9,95,19,19,1,55,69,69,15,72,49,19,19,86,44,30,28,48,16,22,7,7,51,99,6,19,97,0,63,98,26,100,100,99,96,81,98,98,77,100,100,71,96,99,99,34,95,87,100,100,73,0,0,0,100,96,100,100,100,100,53,99,98,61,95,99,61,92,77
Cartier Martin,CHA,23.9,Wing,238,67,71,3,13,52,100,45,0,72,46,0,45,4,17,9,63,75,85,85,71,78,90,44,90,33,22,12,44,44,44,8,23,69,43,84,90,90,94,28,68,54,87,41,79,90,90,69,95,23,65,2,64,15,44,44,94,17,95,82,85,81,93,2,92,85,85,97,73,54,97,99,52,85,85,45,36,46,40,94,95,99,85,85,29,79,29,48,88,54,73,85,85,3,5,2,1,7,9,11,11,4,4
Kenyon Martin,DEN,30.8,Big,2098,48,98,82,4,32,34,24,20,46,1,53,52,41,78,80,63,51,41,66,93,0,34,59,25,77,81,67,59,59,38,73,95,78,74,62,25,25,19,11,40,14,22,70,49,25,25,92,8,18,7,56,51,54,59,59,46,89,32,64,96,28,47,83,45,41,41,66,1,12,12,1,89,66,66,72,45,82,71,87,60,76,66,66,23,87,86,95,17,19,13,41,41,71,35,75,51,16,59,78,45,78,52
Kevin Martin,SAC,25.7,Wing,1941,10,56,89,14,29,0,51,88,100,89,26,93,98,61,23,32,77,95,90,40,46,100,21,23,21,67,24,21,21,15,46,26,29,16,62,23,23,16,30,30,21,74,49,63,23,23,18,61,30,34,86,91,92,21,21,21,50,27,57,33,75,13,37,12,95,95,92,39,56,67,55,75,90,90,90,69,49,60,43,91,86,90,90,36,46,40,35,63,77,77,95,95,88,52,90,64,64,63,92,58,92,43
Desmond Mason,OKC,31.1,Wing,1061,95,5,43,85,71,0,24,2,86,46,79,26,8,19,19,11,79,69,87,79,25,30,78,93,8,84,35,78,78,72,59,73,50,46,47,93,93,86,87,59,85,86,68,83,93,93,66,13,67,41,71,24,39,78,78,81,91,73,94,91,90,46,71,43,69,69,81,26,37,83,51,92,87,87,61,56,52,53,100,94,100,87,87,72,95,19,63,13,31,20,69,69,22,51,33,12,30,45,48,66,50,10
Roger Mason Jr.,SAS,28.1,Wing,2479,17,7,63,2,57,50,40,98,9,48,38,56,72,55,49,64,69,77,90,34,44,23,43,53,39,33,61,43,43,55,26,67,39,75,7,53,53,32,32,80,67,21,62,45,53,53,53,27,36,26,63,76,76,43,43,70,38,66,27,26,11,85,25,86,77,77,87,56,11,48,41,71,90,90,58,97,74,94,55,72,70,90,90,22,43,50,44,68,82,81,77,77,18,14,19,58,2,81,7,28,10,79
Jason Maxiell,DET,25.7,Big,1361,64,34,59,95,9,35,18,7,90,30,50,22,76,11,13,79,14,50,38,7,96,75,5,16,60,8,25,5,5,9,10,44,53,39,70,16,16,23,49,58,59,19,31,20,16,16,26,47,91,85,48,19,26,5,5,14,25,14,4,2,8,51,65,54,50,50,28,96,81,93,93,65,38,38,53,60,10,18,89,24,78,38,38,86,39,49,41,67,14,25,50,50,32,67,19,70,90,55,16,83,11,93
Sean May,CHA,24.6,Big,277,10,37,70,10,48,83,13,0,21,3,14,66,8,51,37,5,2,1,2,46,2,55,27,11,38,53,98,27,27,28,49,45,77,94,10,11,11,59,31,4,5,45,8,14,11,11,93,56,14,20,5,57,22,27,27,34,3,51,6,4,32,60,38,54,1,1,5,1,45,24,11,67,2,2,0,96,39,82,4,10,3,2,2,15,75,98,99,23,1,2,1,1,5,74,3,13,82,5,6,75,7,5
O.J. Mayo,MEM,21.0,Wing,3108,12,53,69,31,45,54,27,94,33,80,50,83,54,79,55,20,37,87,88,64,62,22,6,8,23,8,59,6,6,7,13,21,4,3,49,8,8,29,12,77,50,37,10,10,8,8,2,7,75,37,100,97,100,6,6,62,40,59,15,25,18,76,33,73,87,87,83,60,93,81,75,81,88,88,53,74,96,94,4,94,34,88,88,50,21,18,12,30,95,89,87,87,67,93,49,84,92,73,45,99,31,48
Luc Mbah a Moute,MIL,22.1,Big,2051,27,94,78,59,38,34,11,64,60,27,42,26,34,52,71,32,69,23,18,30,87,60,93,70,83,54,92,93,93,86,46,62,90,68,94,70,70,85,88,24,58,56,14,22,70,70,85,5,24,7,73,63,70,93,93,75,74,74,90,79,90,51,60,55,23,23,16,86,74,73,76,51,18,18,32,42,65,55,12,23,10,18,18,73,52,87,83,6,8,6,23,23,46,60,30,62,10,44,31,40,22,23
DJ Mbenga,LAL,27.8,Big,145,99,99,11,5,5,100,66,0,8,35,0,31,63,16,16,4,8,2,5,58,2,2,82,97,81,41,14,82,82,90,73,7,45,81,6,97,97,98,5,100,95,69,44,58,97,97,13,83,56,76,19,85,68,82,82,94,12,98,94,33,97,81,11,89,2,2,8,0,34,3,2,42,5,5,20,3,50,11,14,26,18,5,5,5,63,93,93,5,77,49,2,2,4,77,4,0,10,1,49,70,32,71
Rashad McCants,MIN,24.1,Wing,607,42,88,26,10,54,88,41,19,58,78,11,87,9,46,16,28,7,4,4,22,16,83,49,21,92,43,6,49,49,44,30,9,37,64,16,21,21,68,46,52,49,2,9,2,21,21,98,19,42,27,31,3,5,49,49,64,8,69,81,66,87,45,27,46,4,4,11,13,63,8,30,7,4,4,9,19,5,6,79,4,6,4,4,73,27,34,22,10,83,63,4,4,25,56,22,39,8,55,21,80,14,6
Rashad McCants,SAC,24.1,Wing,454,79,89,33,37,29,79,47,38,79,51,24,79,66,75,57,93,92,38,31,87,5,98,98,96,100,3,31,98,98,99,4,1,28,1,99,96,96,96,98,87,98,15,78,57,96,96,50,71,90,91,4,17,6,98,98,92,8,93,72,4,88,95,36,91,38,38,52,21,73,46,16,89,31,31,14,69,24,43,23,70,54,31,31,55,52,46,46,52,53,55,38,38,41,93,24,25,31,10,63,92,58,62
Antonio McDyess,DET,34.2,Big,1860,40,46,63,74,93,86,88,49,9,57,99,29,49,61,77,91,31,66,41,24,95,49,10,18,6,76,28,10,10,6,81,38,89,70,91,18,18,48,5,49,13,73,27,38,18,18,20,66,79,82,24,56,44,10,10,9,34,7,25,20,61,12,33,6,66,66,52,95,21,35,53,23,41,41,41,24,82,55,72,20,43,41,41,39,2,96,74,56,28,36,66,66,36,24,38,39,89,39,40,17,45,57
JaVale McGee,WAS,20.8,Big,1055,85,74,27,74,23,63,84,31,80,55,96,61,57,18,9,60,13,36,36,34,72,33,8,34,33,9,44,8,8,25,34,2,7,11,25,34,34,26,77,16,38,61,61,64,34,34,54,22,80,64,17,43,30,8,8,23,6,41,5,18,17,64,12,65,36,36,34,71,91,69,88,29,36,36,24,26,27,21,50,87,88,36,36,63,78,22,39,58,48,53,36,36,49,84,33,69,45,60,37,95,29,54
Tracy McGrady,HOU,29.4,Wing,1174,63,71,99,28,79,0,15,42,80,90,28,91,21,99,94,71,35,36,26,89,12,61,44,48,41,28,72,44,44,43,36,18,28,20,57,48,48,20,53,23,29,77,91,92,48,48,28,41,60,54,93,44,71,44,44,56,36,70,40,7,59,72,84,80,36,36,48,24,33,21,16,44,26,26,41,30,27,22,23,56,46,26,26,61,16,78,56,45,40,40,36,36,35,44,32,74,62,70,19,47,18,11
Dominic McGuire,WAS,23.0,Forward,2013,93,46,54,70,93,0,34,14,75,4,46,5,7,86,100,7,53,56,62,42,68,41,45,31,27,46,69,45,45,23,71,31,59,69,39,31,31,38,47,67,64,45,13,17,31,31,66,65,22,31,66,42,53,45,45,43,24,60,45,36,70,45,18,52,56,56,48,53,70,79,74,68,62,62,32,65,80,78,46,61,57,62,62,76,38,74,63,30,15,15,56,56,77,56,78,82,73,82,55,50,59,7
Josh McRoberts,IND,21.7,Big,251,81,97,18,46,57,0,30,0,7,7,42,40,11,71,81,66,41,23,29,40,30,77,71,77,46,52,53,71,71,49,43,78,99,95,99,77,77,54,58,28,36,97,56,91,77,77,25,68,31,40,82,79,84,71,71,33,62,38,43,28,50,71,79,66,23,23,29,22,87,41,61,25,29,29,44,68,8,20,71,48,53,29,29,64,19,77,57,73,18,33,23,23,63,84,62,97,38,94,15,73,23,13
Pops Mensah-Bonsu,TOR,25.2,Big,243,21,65,32,100,80,96,93,45,65,85,70,68,10,13,6,49,64,21,2,24,100,54,91,81,80,100,8,91,91,61,99,48,100,100,78,81,81,11,79,69,82,97,87,93,81,81,91,83,2,8,13,81,57,91,91,76,4,79,4,5,7,98,6,99,21,21,4,100,97,100,100,31,2,2,1,18,56,31,10,1,1,2,2,98,49,46,43,14,6,6,21,21,14,12,14,30,97,18,17,1,27,8
CJ Miles,UTA,21.6,Wing,1600,46,44,10,64,37,0,9,87,35,29,86,46,63,44,45,70,37,80,80,85,43,3,7,3,18,34,87,7,7,6,43,10,11,7,48,3,3,9,45,13,17,27,6,7,3,3,15,14,54,32,74,98,96,7,7,37,13,57,70,15,72,31,7,48,80,80,78,29,47,70,69,59,80,80,75,52,67,59,28,80,70,80,80,59,84,11,32,15,82,64,80,80,73,36,80,72,45,71,71,39,77,70
Darius Miles,MEM,27.1,Big,267,92,93,48,26,26,78,32,72,40,20,29,77,47,81,74,33,5,6,13,1,27,45,24,36,90,29,14,24,24,49,34,97,43,61,23,36,36,66,93,2,11,60,27,32,36,36,91,99,5,41,7,18,8,24,24,3,98,3,20,99,11,4,98,4,6,6,5,45,89,19,18,28,13,13,27,6,18,8,12,48,22,13,13,79,0,90,24,77,34,52,6,6,35,96,36,59,99,21,25,76,46,37
Darko Milicic,MEM,23.4,Big,1015,74,41,39,49,54,51,74,11,73,56,60,37,53,37,38,52,67,39,67,24,65,12,82,85,36,53,85,82,82,92,25,53,26,50,15,85,85,56,96,97,99,45,8,9,85,85,84,3,28,7,65,70,71,82,82,82,48,71,21,43,27,91,58,81,39,39,61,45,32,46,69,20,67,67,51,58,71,68,19,85,69,67,67,65,56,41,44,52,45,45,39,39,11,25,9,15,5,26,16,18,8,62
Andre Miller,PHI,32.6,Point,2970,61,46,70,94,61,94,69,66,87,56,37,81,67,70,50,70,88,76,69,69,79,40,84,89,3,99,65,84,84,66,99,92,96,98,60,89,89,64,85,74,88,85,57,76,89,89,97,5,22,5,30,34,31,84,84,78,90,77,79,87,77,65,69,58,76,76,44,84,56,70,25,93,69,69,96,47,56,49,7,55,20,69,69,84,97,52,88,1,7,1,76,76,82,66,71,69,60,75,71,60,59,52
Brad Miller,CHI,32.6,Big,742,20,75,55,60,57,40,73,96,80,94,85,76,73,98,97,54,76,89,79,90,37,65,36,15,50,58,91,36,36,11,79,100,97,98,71,15,15,58,19,4,3,66,11,18,15,15,82,24,24,18,33,55,50,36,36,76,90,78,73,78,64,62,73,68,89,89,94,54,21,36,21,72,79,79,68,60,97,94,49,10,21,79,79,92,18,63,34,66,11,22,89,89,41,29,41,42,83,42,42,12,45,41
Brad Miller,SAC,32.6,Big,1352,21,46,74,20,79,78,77,84,57,81,40,68,66,99,98,47,93,85,70,75,24,62,87,80,64,94,24,87,87,84,90,40,89,62,90,80,80,75,50,63,65,24,96,89,80,80,88,83,72,85,4,2,1,87,87,12,75,8,66,94,42,5,86,4,85,85,84,19,10,28,7,88,70,70,71,27,34,28,75,81,84,70,70,44,52,21,24,88,69,79,85,85,36,13,40,83,8,97,9,4,10,50
Mike Miller,MIN,28.7,Wing,2320,71,3,90,63,100,64,83,17,64,71,76,33,92,91,100,6,51,74,60,51,75,43,25,16,4,96,81,25,25,9,93,59,54,76,21,16,16,9,65,17,33,19,57,42,16,16,47,73,33,46,43,65,58,25,25,48,51,44,14,16,26,79,76,72,74,74,56,80,58,89,78,84,60,60,52,70,86,84,17,36,20,60,60,40,8,45,16,72,90,88,74,74,48,34,63,8,20,19,87,67,91,95
Paul Millsap,UTA,23.7,Big,2257,44,85,49,91,63,55,49,48,77,61,49,71,77,77,76,60,92,80,76,18,96,75,87,80,74,64,59,87,87,74,59,72,64,42,80,80,80,65,83,23,56,76,89,90,80,80,45,51,70,69,36,38,37,87,87,93,81,84,40,42,33,96,72,92,80,80,58,93,82,76,90,20,76,76,73,43,61,54,11,89,76,76,76,51,58,43,47,69,45,56,80,80,67,73,49,65,25,68,54,89,30,74
Yao Ming,HOU,28.1,Big,2575,79,8,82,52,81,0,83,97,54,98,55,94,96,77,49,25,64,99,99,100,0,9,1,0,7,94,84,1,1,0,87,86,100,94,99,0,0,14,2,0,0,2,3,1,0,0,74,4,52,20,52,68,65,1,1,33,47,17,100,99,98,1,18,0,99,99,100,0,4,0,0,5,99,99,54,84,100,100,1,96,67,99,99,78,23,8,7,62,88,83,99,99,100,18,100,82,55,83,100,13,100,76
Cuttino Mobley,LAC,33.2,Wing,364,18,87,92,46,4,0,0,0,13,77,95,64,27,11,4,53,21,38,50,17,93,29,13,3,79,50,29,13,13,27,38,83,24,91,1,3,3,9,59,21,35,37,4,4,3,3,86,33,50,42,35,8,12,13,13,9,54,5,19,27,21,15,46,6,38,38,30,81,50,94,97,24,50,50,34,16,68,35,91,88,96,50,50,12,93,78,94,55,21,27,38,38,48,24,73,2,15,2,94,55,99,26
Nazr Mohammed,CHA,31.2,Big,340,75,18,5,86,35,68,15,9,46,59,0,74,9,23,12,27,95,70,75,87,17,46,96,85,90,45,97,96,96,97,35,74,41,22,77,85,85,96,18,87,67,15,85,62,85,85,8,26,93,82,75,55,67,96,96,78,69,73,20,93,11,94,55,93,70,70,76,15,54,31,28,52,75,75,64,62,83,83,42,53,46,75,75,48,10,79,49,39,62,56,70,70,62,60,75,25,7,34,86,68,91,10
Jamario Moon,TOR,28.4,Wing,1355,96,92,66,78,93,79,93,79,44,14,29,10,82,29,58,85,36,44,76,13,19,63,35,38,27,26,94,35,35,57,42,77,19,56,6,38,38,6,46,83,76,93,26,65,38,38,55,64,42,53,76,24,41,35,35,15,53,15,9,97,3,43,27,50,44,44,57,32,67,52,56,48,76,76,68,70,42,56,59,83,81,76,76,79,75,74,79,4,12,6,44,44,34,62,31,96,93,87,4,33,4,89
Jamario Moon,MIA,28.4,Wing,686,88,61,54,21,96,0,100,0,7,4,97,4,81,9,29,96,73,42,35,51,69,39,86,89,48,75,38,86,86,84,46,39,66,77,38,89,89,13,80,99,98,9,97,85,89,89,73,38,19,21,73,53,64,86,86,65,17,64,74,19,76,59,13,55,42,42,29,57,52,33,21,66,35,35,28,16,54,35,63,71,69,35,35,57,21,86,69,11,45,27,42,42,76,67,70,52,91,38,80,48,79,94
Mikki Moore,SAC,33.0,Forward,736,59,11,11,80,73,0,68,77,59,88,0,2,71,13,70,13,55,47,40,91,9,12,59,93,72,8,3,59,59,72,25,41,32,14,82,93,93,100,34,59,50,83,16,28,93,93,75,36,13,12,10,95,74,59,59,56,64,75,12,16,32,86,70,89,47,47,52,3,11,50,15,90,40,40,39,70,26,44,19,94,79,40,40,2,21,96,89,46,73,67,47,47,33,12,17,21,50,11,54,7,33,71
Mikki Moore,BOS,33.0,Big,440,4,2,2,34,48,53,36,0,32,49,88,9,91,70,95,10,20,70,62,64,37,64,3,24,43,2,4,3,3,44,1,4,2,2,21,24,24,23,80,95,96,19,18,11,24,24,2,82,97,98,32,51,45,3,3,2,18,3,39,3,75,1,39,1,70,70,77,30,6,36,38,44,62,62,30,70,50,61,97,51,90,62,62,0,92,59,83,78,90,89,70,70,52,6,89,16,13,29,82,12,99,88
Adam Morrison,CHA,24.3,Wing,643,30,4,11,46,40,77,68,0,11,41,16,50,10,49,46,44,73,81,57,92,64,68,46,63,12,54,26,46,46,19,62,85,62,58,65,63,63,68,13,92,56,69,46,58,63,63,73,69,56,67,22,11,11,46,46,96,95,89,76,76,55,97,86,93,81,81,88,57,79,37,43,40,57,57,59,71,67,73,48,62,61,57,57,8,74,78,81,67,57,65,81,81,20,74,15,6,74,5,55,87,43,15
Anthony Morrow,GSW,23.1,Wing,1441,38,22,36,89,14,83,44,92,10,64,29,35,97,30,31,88,54,86,81,68,56,66,12,2,50,44,86,12,12,4,49,26,23,25,34,2,2,2,3,37,7,33,49,38,2,2,33,60,79,79,19,43,30,12,12,76,22,81,62,20,74,69,31,73,86,86,93,57,25,65,57,72,81,81,76,54,24,34,45,75,74,81,81,50,48,4,9,65,95,92,86,86,16,30,17,76,25,83,4,54,7,97
Troy Murphy,IND,28.5,Big,2471,13,47,87,13,100,74,95,90,18,44,48,46,94,82,87,76,89,84,68,63,63,97,81,86,94,28,3,81,81,79,31,69,73,77,56,86,86,83,64,53,64,68,91,91,86,86,53,59,89,86,24,6,8,81,81,81,85,85,60,36,66,80,79,85,84,84,76,85,64,90,80,87,68,68,89,23,27,22,86,27,56,68,68,97,64,8,16,49,26,31,84,84,74,49,73,74,27,64,61,30,63,91
Ronald Murray,ATL,29.3,Combo,1923,86,88,35,35,30,0,58,10,70,47,51,74,70,16,2,53,7,3,3,10,72,15,69,44,45,96,32,69,69,60,94,99,55,99,1,44,44,10,52,99,97,1,8,2,44,44,100,2,11,2,67,12,23,69,69,26,98,16,6,80,3,51,99,51,3,3,1,90,45,69,72,60,3,3,98,1,9,2,15,1,1,3,3,31,71,69,73,11,66,45,3,3,21,18,41,41,9,73,17,7,36,81
Eduardo Najera,BKN,32.3,Big,310,16,87,17,12,68,0,2,0,38,8,42,36,15,84,92,20,95,96,99,90,6,67,59,77,6,70,88,59,59,80,73,48,16,26,18,77,77,74,73,61,75,17,73,55,77,77,72,69,30,40,65,18,31,59,59,40,75,34,24,70,28,55,43,48,96,96,99,17,18,14,17,35,99,99,76,97,97,99,36,99,98,99,99,29,56,47,49,73,65,72,96,96,89,37,94,46,27,78,96,52,92,32
Steve Nash,PHX,34.7,Point,2481,48,0,96,7,35,0,80,98,20,63,41,87,98,96,76,22,21,6,10,21,59,8,84,71,27,99,8,84,84,95,98,8,97,99,54,71,71,40,88,1,14,6,99,96,71,71,44,7,41,16,86,92,93,84,84,1,5,8,3,75,6,4,7,14,6,6,17,79,68,7,24,6,10,10,20,26,1,2,88,9,15,10,10,97,19,9,5,48,71,66,6,6,0,61,1,20,17,18,1,58,3,94
DeMarcus Nelson,GSW,23.0,Combo,153,67,93,12,91,79,0,100,0,42,81,93,35,9,9,14,7,93,92,96,65,57,29,75,74,48,43,71,75,75,66,53,60,68,82,31,74,74,83,40,42,39,23,86,75,74,74,77,24,38,27,26,52,44,75,75,82,57,86,88,29,96,66,63,57,92,92,92,50,94,63,72,46,96,96,48,45,94,79,66,90,91,96,96,68,17,28,15,76,71,76,92,92,89,89,81,89,78,85,82,87,70,19
Jameer Nelson,ORL,26.7,Point,1302,22,56,33,50,65,0,89,91,22,52,31,83,94,69,35,87,24,17,56,7,36,18,53,65,35,48,64,53,53,51,62,53,85,66,89,65,65,84,52,37,42,55,20,24,65,65,80,22,6,3,97,67,89,53,53,46,36,42,28,53,49,59,71,46,17,17,42,24,11,34,26,62,56,56,69,49,67,60,71,49,53,56,56,49,32,93,85,48,8,11,17,17,6,26,8,8,67,6,14,16,18,98
Rasho Nesterovic,IND,32.4,Big,1203,43,55,29,33,10,92,13,75,1,13,62,55,43,96,96,63,82,82,82,47,95,16,68,45,58,62,91,68,68,63,51,94,87,90,55,45,45,55,11,42,17,94,19,54,45,45,56,78,10,24,66,75,77,68,68,67,66,40,85,24,81,48,29,26,82,82,75,93,88,93,94,59,82,82,37,77,98,97,27,69,54,82,82,63,41,83,75,8,27,14,82,82,47,88,36,54,41,41,47,94,44,59
Joakim Noah,CHI,23.7,Big,1906,77,62,51,97,74,25,46,40,85,68,65,13,82,63,86,35,93,97,90,94,59,90,38,67,64,15,8,38,38,78,19,93,16,50,9,67,67,38,92,81,94,36,60,53,67,67,29,73,73,81,48,29,34,38,38,9,95,5,25,38,19,9,87,6,97,97,96,79,21,62,54,71,90,90,80,66,65,68,19,67,47,90,90,38,27,2,2,93,99,98,97,97,83,26,87,14,65,15,98,32,97,79
Andres Nocioni,SAC,28.9,Forward,702,70,13,25,20,82,0,89,35,54,41,18,66,75,64,50,36,72,88,94,31,78,54,32,74,10,10,82,32,32,85,31,26,4,18,4,74,74,62,35,49,38,99,21,84,74,74,79,25,44,32,7,59,29,32,32,3,79,2,33,79,10,1,46,1,88,88,95,72,34,29,56,13,94,94,43,60,65,67,98,91,99,94,94,28,49,53,49,46,80,72,88,88,38,16,49,47,58,32,23,14,46,82
Andres Nocioni,CHI,28.9,Forward,1257,41,14,18,13,80,43,55,72,46,66,59,59,66,36,32,27,28,58,64,77,7,89,13,27,17,35,66,13,13,21,47,10,11,10,36,27,27,27,24,36,22,85,56,74,27,27,52,59,87,84,7,25,10,13,13,29,32,30,27,41,16,43,42,43,58,58,82,12,27,22,15,43,64,64,33,36,31,29,81,70,80,64,64,5,3,19,5,97,100,100,58,58,29,49,33,43,63,62,31,80,33,66
Steve Novak,LAC,25.4,Forward,1063,7,5,75,0,9,95,13,0,0,7,95,16,93,21,43,100,74,88,86,94,4,72,37,13,53,93,63,37,37,15,93,45,55,87,7,13,13,8,28,12,10,97,16,57,13,13,89,31,19,19,44,29,33,37,37,64,24,76,61,25,61,63,34,76,88,88,94,4,22,27,31,30,86,86,70,47,83,71,79,74,83,86,86,41,81,23,44,82,51,69,88,88,69,17,83,28,4,57,90,33,89,96
Dirk Nowitzki,DAL,30.4,Big,3042,25,38,100,2,77,31,74,100,36,98,66,99,71,91,54,96,100,84,93,78,78,13,100,100,85,80,2,100,100,100,92,57,63,27,88,100,100,93,97,94,98,95,99,99,100,100,98,6,0,0,76,96,94,100,100,47,72,35,69,4,82,43,85,36,84,84,81,51,94,45,66,35,93,93,99,99,54,97,0,63,4,93,93,30,69,91,92,5,29,13,84,84,96,95,83,68,95,29,99,44,93,46
Patrick O'Bryant,TOR,22.4,Big,125,93,54,4,9,46,0,100,0,2,5,0,26,63,14,18,98,27,17,19,35,36,16,59,69,16,58,56,59,59,49,78,40,87,75,84,69,69,94,31,18,14,65,30,39,69,69,72,82,3,10,52,88,83,59,59,14,14,33,27,29,29,19,13,41,17,17,21,48,5,10,29,4,19,19,15,56,30,32,30,72,69,19,19,16,100,38,95,81,6,22,17,17,56,12,82,13,24,12,77,17,93,84
Jermaine O'Neal,TOR,30.1,Big,1211,87,18,73,21,66,40,64,85,48,90,90,92,44,80,59,37,67,58,51,75,22,65,64,36,76,34,99,64,64,65,54,88,54,58,48,36,36,97,41,3,8,47,5,7,36,36,45,94,13,43,64,59,65,64,64,47,72,29,51,79,33,50,42,33,58,58,44,20,70,30,22,53,51,51,81,70,79,81,69,6,11,51,51,84,83,69,80,5,7,4,58,58,95,91,96,95,71,83,92,85,99,28
